time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
85000,2021-10-16 19:03:02,29.4071999828218,-82.1690974791752,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.833825614,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.4,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
85100,2021-10-16 19:03:03,29.407199985442,-82.1690974833277,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.834973908,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.5, -0.5, -1.4,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
85200,2021-10-16 19:03:03,29.4071999687472,-82.169097464831,19.68504,19.1272972,59.484936614804,78.612233814804,0,0,4.8301838816,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.5,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.612233814804,19.68504,6,P-GPS,
85300,2021-10-16 19:03:03,29.4071999372254,-82.1690974453239,19.68504,19.1272972,59.484936614804,78.612233814804,0,0,4.8259844064,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.5,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.612233814804,19.68504,6,P-GPS,
85400,2021-10-16 19:03:03,29.4071999138686,-82.1690974326712,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8234253512,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.5,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
85500,2021-10-16 19:03:03,29.4071998930311,-82.169097424354,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8221130152,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.5,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
85600,2021-10-16 19:03:03,29.4071998851641,-82.1690974226441,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8220802068,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
85700,2021-10-16 19:03:03,29.4071998661796,-82.1690974266625,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8245408368,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
85800,2021-10-16 19:03:03,29.4071998312056,-82.1690974377787,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.83021669,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.8,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
85900,2021-10-16 19:03:03,29.4071997903968,-82.169097443008,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.834481782,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86000,2021-10-16 19:03:03,29.4071997663251,-82.1690974470596,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8373361128,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86100,2021-10-16 19:03:03,29.4071997421297,-82.1690974493731,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8396655092,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86200,2021-10-16 19:03:03,29.4071997081212,-82.1690974519398,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8427166904,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86300,2021-10-16 19:03:04,29.4071996681739,-82.1690974505212,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.84498047,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.5,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86400,2021-10-16 19:03:04,29.4071996532003,-82.1690974469342,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8448820448,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.5,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86500,2021-10-16 19:03:04,29.4071996338495,-82.1690974374726,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8432744332,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86600,2021-10-16 19:03:04,29.4071996439182,-82.1690974285187,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8397639344,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86700,2021-10-16 19:03:04,29.4071996424787,-82.1690974168604,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8362206272,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.5,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86800,2021-10-16 19:03:04,29.4071996318254,-82.1690973760921,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8242455612,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.4,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
86900,2021-10-16 19:03:04,29.4071996002759,-82.1690973392844,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.814960784,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87000,2021-10-16 19:03:04,29.4071995809023,-82.1690973070483,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8062993664,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.9,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87100,2021-10-16 19:03:05,29.4071995558666,-82.169097287567,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.802001466,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -2,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87200,2021-10-16 19:03:05,29.4071995222572,-82.1690972790446,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8018046156,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.9,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87300,2021-10-16 19:03:05,29.4071994835702,-82.1690972702443,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8019030408,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -2,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87400,2021-10-16 19:03:05,29.4071994626463,-82.1690972716297,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8038715448,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -2.1,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87500,2021-10-16 19:03:05,29.407199444271,-82.1690972649597,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8031825684,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -2.2,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87600,2021-10-16 19:03:05,29.4071994537974,-82.1690972707704,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8042652456,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -2.1,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87700,2021-10-16 19:03:05,29.40719945979,-82.1690972725123,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8043636708,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.3, -2,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87800,2021-10-16 19:03:05,29.4071994907793,-82.1690972926758,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8083334872,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -2,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
87900,2021-10-16 19:03:05,29.407199509811,-82.1690973049118,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8107613088,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -2.1,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88000,2021-10-16 19:03:05,29.4071995528817,-82.1690973220834,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.81299228,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.9,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88100,2021-10-16 19:03:05,29.4071995820194,-82.1690973267939,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8123689204,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88200,2021-10-16 19:03:05,29.4071996181562,-82.1690973344657,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8122048784,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88300,2021-10-16 19:03:06,29.4071996380965,-82.1690973368873,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8115815188,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88400,2021-10-16 19:03:06,29.4071996860656,-82.1690973733582,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8196523852,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88600,2021-10-16 19:03:06,29.4071997737166,-82.1690974354222,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8332022544,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88700,2021-10-16 19:03:06,29.4071997938621,-82.1690974580935,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8389765328,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88800,2021-10-16 19:03:06,29.4071998313179,-82.1690974747769,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8417980552,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.9,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
88900,2021-10-16 19:03:06,29.4071998607146,-82.1690974758685,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8402888688,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.9,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89000,2021-10-16 19:03:06,29.4071999156567,-82.169097464193,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8332022544,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.7,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89100,2021-10-16 19:03:06,29.4071999602109,-82.1690974495931,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8259187896,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.3, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89200,2021-10-16 19:03:07,29.4072000335234,-82.1690974342385,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8167324376,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89300,2021-10-16 19:03:07,29.407200093942,-82.1690974184585,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8083006788,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.3, -1.6,0,0,1024,1024,1024,1024,0,0,95,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89400,2021-10-16 19:03:07,29.407200135964,-82.1690974455489,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8144358496,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.3, -1.5,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89500,2021-10-16 19:03:07,29.4072001590113,-82.1690974689822,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.820538212,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.4,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89600,2021-10-16 19:03:07,29.4072001922625,-82.1690975098219,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8315618344,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.5,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89700,2021-10-16 19:03:07,29.4072002183079,-82.1690975392036,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.839403042,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.7,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89800,2021-10-16 19:03:07,29.4072002531028,-82.1690975730685,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8482285016,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.8, -1.6,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
89900,2021-10-16 19:03:07,29.4072002754842,-82.1690975900089,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8523951684,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.6,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90000,2021-10-16 19:03:07,29.407200280376,-82.1690975936254,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8532809952,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90100,2021-10-16 19:03:07,29.4072002767267,-82.1690975827304,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8500329636,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90200,2021-10-16 19:03:07,29.4072002908485,-82.1690975899683,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8516077668,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.6,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90300,2021-10-16 19:03:08,29.4072002990819,-82.1690975907206,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8514109164,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.6,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90400,2021-10-16 19:03:08,29.4072003300403,-82.1690975924072,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.850393856,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.7,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90500,2021-10-16 19:03:08,29.407200345872,-82.1690975839806,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.846948974,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -2.1,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90600,2021-10-16 19:03:08,29.4072003652782,-82.1690975869406,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8469161656,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -2.1,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90700,2021-10-16 19:03:08,29.4072003679863,-82.1690975823703,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8453413624,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -2,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90800,2021-10-16 19:03:08,29.4072004105033,-82.1690975824735,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.84334005,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.9,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
90900,2021-10-16 19:03:08,29.4072004469479,-82.1690975725718,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8384844068,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -2,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91000,2021-10-16 19:03:08,29.4072004886801,-82.1690975695626,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.8355972676,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.9,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91100,2021-10-16 19:03:08,29.4072005129992,-82.1690975581035,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.830872858,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.7,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91200,2021-10-16 19:03:09,29.4072005722616,-82.1690975232515,20.013124,19.4225728,59.517745014804,78.940317814804,0,0,4.817257372,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.6,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91300,2021-10-16 19:03:09,29.4072006103753,-82.1690974850216,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.8035434608,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91400,2021-10-16 19:03:09,29.4072006367121,-82.1690974544745,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7927823056,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91600,2021-10-16 19:03:09,29.4072006674913,-82.1690974143331,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7788387356,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91700,2021-10-16 19:03:09,29.4072006826668,-82.169097402113,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7743439848,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91800,2021-10-16 19:03:09,29.4072007300659,-82.1690973768825,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7644686564,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
91900,2021-10-16 19:03:09,29.4072007509963,-82.1690973415634,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7524935904,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.8, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92000,2021-10-16 19:03:09,29.4072007722882,-82.1690972879677,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7347114376,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.8,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92100,2021-10-16 19:03:09,29.40720076575,-82.1690972428773,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7207350592,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.9,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92200,2021-10-16 19:03:09,29.4072007916293,-82.1690971833468,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.7009187856,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -2,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92300,2021-10-16 19:03:10,29.4072008075668,-82.1690971344862,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.6848426696,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.7, -2,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92400,2021-10-16 19:03:10,29.4072008353807,-82.1690971084997,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.6755907008,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.9,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92500,2021-10-16 19:03:10,29.4072008491231,-82.169097089665,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.669127446,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.7,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92600,2021-10-16 19:03:10,29.4072009029709,-82.1690970645402,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.6592193092,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.7,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92700,2021-10-16 19:03:10,29.4072009436396,-82.1690970315948,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.6473754768,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.6, -1.6,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92800,2021-10-16 19:03:10,29.407201027511,-82.169096980733,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.6284778384,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.5,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
92900,2021-10-16 19:03:10,29.4072010755908,-82.1690969401945,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.6141077592,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.4, -1.4,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
93000,2021-10-16 19:03:10,29.4072011210179,-82.1690968831545,20.013124,19.4553812,59.484936614804,78.940317814804,0,0,4.594652378,18,5,0,90.423257814804,31.496064,2.23694,24.1033800364,0,0,0,91.4, -0.5, -1.6,0,0,1024,1024,1024,1024,0,0,94,,,,,,,0,32,78.940317814804,20.013124,6,P-GPS,
